O1ENSID	O2ENSID
ENSMUSG00000053965	ENSDARG00000051915
ENSMUSG00000097017	
ENSMUSG00000086315	
ENSMUSG00000040111	ENSDARG00000074258
ENSMUSG00000040111	ENSDARG00000075383
ENSMUSG00000095711	
ENSMUSG00000101370	
ENSMUSG00000076890	
ENSMUSG00000043488	
ENSMUSG00000095328	
ENSMUSG00000102507	
ENSMUSG00000083997	
ENSMUSG00000038646	
ENSMUSG00000073119	
ENSMUSG00000096670	ENSDARG00000096267
ENSMUSG00000096670	ENSDARG00000096340
ENSMUSG00000096670	ENSDARG00000096337
ENSMUSG00000096670	ENSDARG00000096244
ENSMUSG00000096670	ENSDARG00000096388
ENSMUSG00000096670	ENSDARG00000096342
ENSMUSG00000096670	ENSDARG00000096255
ENSMUSG00000096670	ENSDARG00000096241
ENSMUSG00000096670	ENSDARG00000096392
ENSMUSG00000096670	ENSDARG00000096308
ENSMUSG00000096670	ENSDARG00000096296
ENSMUSG00000096670	ENSDARG00000096318
ENSMUSG00000101347	
ENSMUSG00000100118	
ENSMUSG00000099391	
ENSMUSG00000100191	
ENSMUSG00000058499	
ENSMUSG00000029186	ENSDARG00000013881
ENSMUSG00000084175	
ENSMUSG00000090637	
ENSMUSG00000080925	
ENSMUSG00000026110	ENSDARG00000063330
ENSMUSG00000020877	ENSDARG00000043497
ENSMUSG00000056073	
ENSMUSG00000082604	
ENSMUSG00000102787	
ENSMUSG00000084177	
ENSMUSG00000084889	
ENSMUSG00000050526	ENSDARG00000037852
ENSMUSG00000101722	
ENSMUSG00000101333	
ENSMUSG00000084355	
ENSMUSG00000045306	
ENSMUSG00000083199	
ENSMUSG00000100532	
ENSMUSG00000035891	ENSDARG00000069169
ENSMUSG00000067173	
ENSMUSG00000108158	
ENSMUSG00000102402	
ENSMUSG00000090272	
ENSMUSG00000102525	
ENSMUSG00000105728	
ENSMUSG00000100739	
ENSMUSG00000102763	
ENSMUSG00000086229	
ENSMUSG00000070547	
ENSMUSG00000038612	ENSDARG00000008363
ENSMUSG00000038612	ENSDARG00000009779
ENSMUSG00000002778	
ENSMUSG00000102855	
ENSMUSG00000080222	
ENSMUSG00000100431	
ENSMUSG00000104810	
ENSMUSG00000038486	ENSDARG00000059945
ENSMUSG00000102038	
ENSMUSG00000101758	
ENSMUSG00000095907	
ENSMUSG00000054792	ENSDARG00000004306
ENSMUSG00000007880	ENSDARG00000101710
ENSMUSG00000007880	ENSDARG00000101891
ENSMUSG00000106173	
ENSMUSG00000063450	ENSDARG00000030107
ENSMUSG00000063450	ENSDARG00000068624
ENSMUSG00000052125	
ENSMUSG00000081299	
ENSMUSG00000106072	
ENSMUSG00000101128	
ENSMUSG00000101839	
ENSMUSG00000062426	
ENSMUSG00000079235	ENSDARG00000063451
ENSMUSG00000075149	
ENSMUSG00000032724	ENSDARG00000059751
ENSMUSG00000032724	ENSDARG00000062000
ENSMUSG00000086009	
ENSMUSG00000104398	
ENSMUSG00000031372	
ENSMUSG00000053012	ENSDARG00000058679
ENSMUSG00000101256	
ENSMUSG00000099748	
ENSMUSG00000001034	ENSDARG00000023110
ENSMUSG00000056673	ENSDARG00000006124
ENSMUSG00000081252	
ENSMUSG00000075203	
ENSMUSG00000016427	ENSDARG00000036329
ENSMUSG00000091542	
ENSMUSG00000081607	ENSDARG00000043457
ENSMUSG00000063273	ENSDARG00000003213
ENSMUSG00000063273	ENSDARG00000030368
ENSMUSG00000107253	
ENSMUSG00000081171	
ENSMUSG00000036959	ENSDARG00000077912
ENSMUSG00000102572	
ENSMUSG00000050613	
ENSMUSG00000106997	
ENSMUSG00000098426	
ENSMUSG00000082489	
ENSMUSG00000100808	
ENSMUSG00000106427	
ENSMUSG00000087195	
ENSMUSG00000083595	
ENSMUSG00000022962	ENSDARG00000101089
ENSMUSG00000102196	
ENSMUSG00000107158	
ENSMUSG00000027709	ENSDARG00000102538
ENSMUSG00000083945	
ENSMUSG00000089938	
ENSMUSG00000028295	ENSDARG00000071040
ENSMUSG00000013593	ENSDARG00000007526
ENSMUSG00000107042	
ENSMUSG00000033965	ENSDARG00000098694
ENSMUSG00000033965	ENSDARG00000098922
ENSMUSG00000085230	
ENSMUSG00000071267	
ENSMUSG00000002205	ENSDARG00000036056
ENSMUSG00000099374	
ENSMUSG00000022783	ENSDARG00000020158
ENSMUSG00000081793	
ENSMUSG00000103240	
ENSMUSG00000079553	ENSDARG00000001558
ENSMUSG00000055818	
ENSMUSG00000082174	
ENSMUSG00000090523	ENSDARG00000041546
ENSMUSG00000103760	
ENSMUSG00000094314	ENSDARG00000077732
ENSMUSG00000056724	ENSDARG00000098641
ENSMUSG00000091651	
ENSMUSG00000080876	
ENSMUSG00000071237	
ENSMUSG00000108767	
ENSMUSG00000081861	
ENSMUSG00000029184	
ENSMUSG00000019832	ENSDARG00000029036
ENSMUSG00000029149	ENSDARG00000090072
ENSMUSG00000031130	
ENSMUSG00000101575	
ENSMUSG00000095553	
ENSMUSG00000107516	
ENSMUSG00000081395	
ENSMUSG00000013611	
ENSMUSG00000082822	
ENSMUSG00000082550	
ENSMUSG00000103770	ENSDARG00000088136
ENSMUSG00000103770	ENSDARG00000097170
ENSMUSG00000103770	ENSDARG00000099535
ENSMUSG00000103770	ENSDARG00000037695
ENSMUSG00000102894	
ENSMUSG00000099397	
ENSMUSG00000083650	
ENSMUSG00000081438	
ENSMUSG00000022537	ENSDARG00000068193
ENSMUSG00000025505	
ENSMUSG00000069808	ENSDARG00000098860
ENSMUSG00000079017	ENSDARG00000039243
ENSMUSG00000079017	ENSDARG00000074217
ENSMUSG00000079017	ENSDARG00000074754
ENSMUSG00000079017	ENSDARG00000092895
ENSMUSG00000079017	ENSDARG00000075151
ENSMUSG00000079017	ENSDARG00000017489
ENSMUSG00000079017	ENSDARG00000078389
ENSMUSG00000031149	ENSDARG00000032535
ENSMUSG00000092147	
ENSMUSG00000083432	
ENSMUSG00000083809	
ENSMUSG00000103731	
ENSMUSG00000048621	
ENSMUSG00000086004	
ENSMUSG00000101716	
ENSMUSG00000084230	
ENSMUSG00000107647	
ENSMUSG00000083144	
ENSMUSG00000009894	ENSDARG00000063445
ENSMUSG00000026701	ENSDARG00000043511
ENSMUSG00000081346	
ENSMUSG00000107813	
ENSMUSG00000086063	
ENSMUSG00000108393	
ENSMUSG00000104197	
ENSMUSG00000082647	
ENSMUSG00000063129	ENSDARG00000034470
ENSMUSG00000063129	ENSDARG00000011665
ENSMUSG00000087132	
ENSMUSG00000035834	ENSDARG00000024687
ENSMUSG00000090023	
ENSMUSG00000026421	ENSDARG00000030980
ENSMUSG00000026421	ENSDARG00000006603
ENSMUSG00000085035	
ENSMUSG00000025652	
ENSMUSG00000100261	
ENSMUSG00000038540	
ENSMUSG00000080780	
ENSMUSG00000070985	
ENSMUSG00000017210	ENSDARG00000099431
ENSMUSG00000022960	
ENSMUSG00000079469	ENSDARG00000105011
ENSMUSG00000073602	
ENSMUSG00000101723	
ENSMUSG00000028576	ENSDARG00000023495
ENSMUSG00000082211	
ENSMUSG00000102056	
ENSMUSG00000075170	
ENSMUSG00000081633	
ENSMUSG00000032418	ENSDARG00000099419
ENSMUSG00000032418	ENSDARG00000053215
ENSMUSG00000041440	ENSDARG00000062864
ENSMUSG00000056162	ENSDARG00000069583
ENSMUSG00000031431	ENSDARG00000075666
ENSMUSG00000052821	ENSDARG00000058246
ENSMUSG00000045589	ENSDARG00000103940
ENSMUSG00000098781	
ENSMUSG00000095049	
ENSMUSG00000016496	ENSDARG00000100899
ENSMUSG00000067656	ENSDARG00000055523
ENSMUSG00000067656	ENSDARG00000019713
ENSMUSG00000108234	
ENSMUSG00000104604	
ENSMUSG00000101195	
ENSMUSG00000107401	
ENSMUSG00000096476	
ENSMUSG00000007944	ENSDARG00000068421
ENSMUSG00000004842	ENSDARG00000058924
ENSMUSG00000052565	ENSDARG00000032637
ENSMUSG00000052565	ENSDARG00000075508
ENSMUSG00000052565	ENSDARG00000035519
ENSMUSG00000052565	ENSDARG00000096992
ENSMUSG00000052565	ENSDARG00000077456
ENSMUSG00000052565	ENSDARG00000088889
ENSMUSG00000052565	ENSDARG00000058479
ENSMUSG00000052565	ENSDARG00000092395
ENSMUSG00000052565	ENSDARG00000075538
ENSMUSG00000052565	ENSDARG00000074012
ENSMUSG00000052565	ENSDARG00000051718
ENSMUSG00000052565	ENSDARG00000051735
ENSMUSG00000052565	ENSDARG00000076766
ENSMUSG00000052565	ENSDARG00000077504
ENSMUSG00000052565	ENSDARG00000091905
ENSMUSG00000079114	
ENSMUSG00000102929	
ENSMUSG00000097470	
ENSMUSG00000105812	
ENSMUSG00000039043	ENSDARG00000041085
ENSMUSG00000083009	
ENSMUSG00000029204	ENSDARG00000070121
ENSMUSG00000072066	
ENSMUSG00000003444	ENSDARG00000026448
ENSMUSG00000081164	
ENSMUSG00000059352	
ENSMUSG00000018042	ENSDARG00000005891
ENSMUSG00000081491	
ENSMUSG00000106841	
ENSMUSG00000107225	
ENSMUSG00000104682	
ENSMUSG00000083068	
ENSMUSG00000075185	
ENSMUSG00000093973	
ENSMUSG00000105887	
ENSMUSG00000092833	
ENSMUSG00000092907	
ENSMUSG00000102904	
ENSMUSG00000083736	
ENSMUSG00000096402	ENSDARG00000101659
ENSMUSG00000094538	
ENSMUSG00000096189	
ENSMUSG00000098956	
ENSMUSG00000061272	
ENSMUSG00000078269	
ENSMUSG00000107242	
ENSMUSG00000094601	
ENSMUSG00000024728	
ENSMUSG00000055594	
ENSMUSG00000048216	ENSDARG00000068701
ENSMUSG00000089948	
ENSMUSG00000083962	
ENSMUSG00000045440	ENSDARG00000020655
ENSMUSG00000095530	ENSDARG00000080351
ENSMUSG00000032409	ENSDARG00000079625
ENSMUSG00000068036	ENSDARG00000029472
ENSMUSG00000054117	
ENSMUSG00000098433	
ENSMUSG00000024815	ENSDARG00000027154
ENSMUSG00000024815	ENSDARG00000013655
ENSMUSG00000066363	ENSDARG00000090286
ENSMUSG00000066363	ENSDARG00000074712
ENSMUSG00000066363	ENSDARG00000077960
ENSMUSG00000066363	ENSDARG00000087143
ENSMUSG00000066363	ENSDARG00000091136
ENSMUSG00000066363	ENSDARG00000090850
ENSMUSG00000088249	
ENSMUSG00000087354	
ENSMUSG00000049184	ENSDARG00000099187
ENSMUSG00000050866	ENSDARG00000100465
ENSMUSG00000055763	
ENSMUSG00000104261	
ENSMUSG00000108233	
ENSMUSG00000099159	
ENSMUSG00000104043	ENSDARG00000058105
ENSMUSG00000075006	
ENSMUSG00000096145	ENSDARG00000086183
ENSMUSG00000042549	
ENSMUSG00000107622	
ENSMUSG00000038797	
ENSMUSG00000089842	
ENSMUSG00000021748	ENSDARG00000021346
ENSMUSG00000084514	
ENSMUSG00000073639	ENSDARG00000055291
ENSMUSG00000073639	ENSDARG00000098344
ENSMUSG00000094659	
ENSMUSG00000106863	
ENSMUSG00000021696	ENSDARG00000069279
ENSMUSG00000021696	ENSDARG00000100185
ENSMUSG00000065544	
ENSMUSG00000108382	
ENSMUSG00000084659	
ENSMUSG00000092313	
ENSMUSG00000076229	
ENSMUSG00000051355	ENSDARG00000031203
ENSMUSG00000030877	ENSDARG00000052300
ENSMUSG00000078902	
ENSMUSG00000069911	
ENSMUSG00000065899	
ENSMUSG00000049422	ENSDARG00000010717
ENSMUSG00000093114	
ENSMUSG00000075596	
ENSMUSG00000101364	
ENSMUSG00000108133	
ENSMUSG00000065385	
ENSMUSG00000045591	
ENSMUSG00000085794	
ENSMUSG00000089051	
ENSMUSG00000088548	
ENSMUSG00000080334	
ENSMUSG00000095713	
ENSMUSG00000088737	ENSDARG00000101781
ENSMUSG00000088737	ENSDARG00000084957
ENSMUSG00000088737	ENSDARG00000084236
ENSMUSG00000093874	
ENSMUSG00000000711	
ENSMUSG00000107357	
ENSMUSG00000096576	
ENSMUSG00000100982	
ENSMUSG00000042557	ENSDARG00000079716
ENSMUSG00000025961	
ENSMUSG00000098914	
ENSMUSG00000108550	
ENSMUSG00000093273	
ENSMUSG00000098359	
ENSMUSG00000107507	
ENSMUSG00000098559	ENSDARG00000014690
ENSMUSG00000046351	
ENSMUSG00000038984	ENSDARG00000005015
ENSMUSG00000105875	ENSDARG00000077445
ENSMUSG00000030428	ENSDARG00000076804
ENSMUSG00000005813	ENSDARG00000033440
ENSMUSG00000076137	
ENSMUSG00000024912	ENSDARG00000015355
ENSMUSG00000093334	
ENSMUSG00000077750	
ENSMUSG00000031610	
ENSMUSG00000096285	
ENSMUSG00000048337	ENSDARG00000043341
ENSMUSG00000096533	
ENSMUSG00000060556	
ENSMUSG00000101180	
ENSMUSG00000047631	ENSDARG00000090980
ENSMUSG00000098910	
ENSMUSG00000059323	ENSDARG00000071294
ENSMUSG00000096238	
ENSMUSG00000031145	ENSDARG00000073996
ENSMUSG00000084458	
ENSMUSG00000065301	
ENSMUSG00000070144	
ENSMUSG00000086361	
ENSMUSG00000051518	ENSDARG00000091124
ENSMUSG00000037353	ENSDARG00000030641
ENSMUSG00000037307	
ENSMUSG00000026280	ENSDARG00000052104
ENSMUSG00000044628	ENSDARG00000078056
ENSMUSG00000075832	
ENSMUSG00000046764	
ENSMUSG00000078131	
ENSMUSG00000077397	
ENSMUSG00000084467	
ENSMUSG00000033147	ENSDARG00000055445
ENSMUSG00000001819	ENSDARG00000059256
ENSMUSG00000096424	
ENSMUSG00000022415	ENSDARG00000103577
ENSMUSG00000022415	ENSDARG00000002564
ENSMUSG00000011256	ENSDARG00000067545
ENSMUSG00000092639	
ENSMUSG00000077598	
ENSMUSG00000056155	ENSDARG00000068255
ENSMUSG00000104601	
ENSMUSG00000096885	
ENSMUSG00000073599	ENSDARG00000087457
ENSMUSG00000093024	
ENSMUSG00000055301	ENSDARG00000088366
ENSMUSG00000055301	ENSDARG00000024278
ENSMUSG00000055301	ENSDARG00000087262
ENSMUSG00000055301	ENSDARG00000091211
ENSMUSG00000098473	
ENSMUSG00000080058	
ENSMUSG00000065201	
ENSMUSG00000031495	ENSDARG00000076778
ENSMUSG00000031495	ENSDARG00000102680
ENSMUSG00000031495	ENSDARG00000088727
ENSMUSG00000031495	ENSDARG00000025150
ENSMUSG00000031495	ENSDARG00000092749
ENSMUSG00000031495	ENSDARG00000025547
ENSMUSG00000031495	ENSDARG00000008182
ENSMUSG00000031495	ENSDARG00000018327
ENSMUSG00000031495	ENSDARG00000043894
ENSMUSG00000031495	ENSDARG00000092502
ENSMUSG00000031495	ENSDARG00000094357
ENSMUSG00000031495	ENSDARG00000088219
ENSMUSG00000031495	ENSDARG00000069323
ENSMUSG00000031495	ENSDARG00000059254
ENSMUSG00000031495	ENSDARG00000056379
ENSMUSG00000031495	ENSDARG00000095127
ENSMUSG00000031495	ENSDARG00000094796
ENSMUSG00000031495	ENSDARG00000029461
ENSMUSG00000031495	ENSDARG00000095424
ENSMUSG00000031495	ENSDARG00000077975
ENSMUSG00000031495	ENSDARG00000089377
ENSMUSG00000031495	ENSDARG00000079425
ENSMUSG00000031495	ENSDARG00000096624
ENSMUSG00000031495	ENSDARG00000008075
ENSMUSG00000031495	ENSDARG00000079903
ENSMUSG00000031495	ENSDARG00000094882
ENSMUSG00000031495	ENSDARG00000087245
ENSMUSG00000031495	ENSDARG00000012263
ENSMUSG00000071470	ENSDARG00000104639
ENSMUSG00000093823	
ENSMUSG00000097947	
ENSMUSG00000059355	ENSDARG00000025554
ENSMUSG00000094823	
ENSMUSG00000059658	
ENSMUSG00000021362	ENSDARG00000045413
ENSMUSG00000034111	ENSDARG00000052390
ENSMUSG00000088490	
ENSMUSG00000057240	
ENSMUSG00000080600	
ENSMUSG00000020910	ENSDARG00000026090
ENSMUSG00000038546	ENSDARG00000061048
ENSMUSG00000065466	
ENSMUSG00000066724	
ENSMUSG00000083380	
ENSMUSG00000089425	
ENSMUSG00000094639	
ENSMUSG00000047604	
ENSMUSG00000108047	
ENSMUSG00000094204	
ENSMUSG00000045725	
ENSMUSG00000077649	
ENSMUSG00000096648	
ENSMUSG00000030319	ENSDARG00000005749
ENSMUSG00000070691	
ENSMUSG00000024194	
ENSMUSG00000103930	
ENSMUSG00000104129	
ENSMUSG00000064407	
ENSMUSG00000103520	
ENSMUSG00000006412	ENSDARG00000025391
ENSMUSG00000092939	
ENSMUSG00000093798	
ENSMUSG00000077585	ENSDARG00000101659
ENSMUSG00000087492	
ENSMUSG00000054236	
ENSMUSG00000031791	ENSDARG00000024047
ENSMUSG00000065004	
ENSMUSG00000089270	
ENSMUSG00000065516	
ENSMUSG00000087517	
ENSMUSG00000053929	ENSDARG00000061057
ENSMUSG00000088495	
ENSMUSG00000049098	
ENSMUSG00000006850	ENSDARG00000016336
ENSMUSG00000104499	
ENSMUSG00000081222	
ENSMUSG00000039046	ENSDARG00000022187
ENSMUSG00000108452	
ENSMUSG00000026578	ENSDARG00000062021
ENSMUSG00000099279	
ENSMUSG00000089103	
ENSMUSG00000044617	ENSDARG00000019265
ENSMUSG00000093587	
ENSMUSG00000101650	
ENSMUSG00000051095	
ENSMUSG00000093743	
ENSMUSG00000077938	
ENSMUSG00000067352	
ENSMUSG00000080428	
ENSMUSG00000027878	ENSDARG00000043130
ENSMUSG00000094581	
ENSMUSG00000088410	ENSDARG00000085301
ENSMUSG00000088410	ENSDARG00000084532
ENSMUSG00000108551	
ENSMUSG00000077358	ENSDARG00000080938
ENSMUSG00000001175	ENSDARG00000015050
ENSMUSG00000001175	ENSDARG00000100825
ENSMUSG00000024981	ENSDARG00000075931
ENSMUSG00000095778	ENSDARG00000083638
ENSMUSG00000095778	ENSDARG00000081015
ENSMUSG00000095778	ENSDARG00000082384
ENSMUSG00000095778	ENSDARG00000082127
ENSMUSG00000108688	
ENSMUSG00000028737	ENSDARG00000038207
ENSMUSG00000030621	ENSDARG00000002305
ENSMUSG00000087897	ENSDARG00000100903
ENSMUSG00000087897	ENSDARG00000085886
ENSMUSG00000065322	
ENSMUSG00000082676	
ENSMUSG00000060303	
ENSMUSG00000052303	
ENSMUSG00000065859	
ENSMUSG00000064966	
ENSMUSG00000087949	
ENSMUSG00000044703	ENSDARG00000021677
ENSMUSG00000088213	ENSDARG00000083675
ENSMUSG00000028834	ENSDARG00000028027
ENSMUSG00000028834	ENSDARG00000086685
ENSMUSG00000084746	
ENSMUSG00000030897	ENSDARG00000069383
ENSMUSG00000057982	
ENSMUSG00000031533	ENSDARG00000057855
ENSMUSG00000001225	ENSDARG00000003615
ENSMUSG00000001225	ENSDARG00000007371
ENSMUSG00000097709	
ENSMUSG00000107625	
ENSMUSG00000070891	
ENSMUSG00000085279	
ENSMUSG00000088189	
ENSMUSG00000095690	
ENSMUSG00000093168	
ENSMUSG00000032310	ENSDARG00000098315
ENSMUSG00000064317	ENSDARG00000058328
ENSMUSG00000106195	
ENSMUSG00000104064	
ENSMUSG00000096645	
ENSMUSG00000097538	
ENSMUSG00000038298	ENSDARG00000022261
ENSMUSG00000077707	
ENSMUSG00000069584	
ENSMUSG00000047794	
ENSMUSG00000108127	
ENSMUSG00000098327	
ENSMUSG00000088535	
ENSMUSG00000034659	
ENSMUSG00000080668	
ENSMUSG00000089407	
ENSMUSG00000088276	
ENSMUSG00000077664	
ENSMUSG00000021133	ENSDARG00000030116
ENSMUSG00000062868	
ENSMUSG00000106359	
ENSMUSG00000094297	
ENSMUSG00000089393	
ENSMUSG00000075467	ENSDARG00000068655
ENSMUSG00000036744	
ENSMUSG00000094504	ENSDARG00000086055
ENSMUSG00000089131	ENSDARG00000081850
ENSMUSG00000085106	
ENSMUSG00000034384	ENSDARG00000104361
ENSMUSG00000094438	
ENSMUSG00000083605	
ENSMUSG00000080665	
ENSMUSG00000093980	
ENSMUSG00000095273	
ENSMUSG00000076121	
ENSMUSG00000088510	
ENSMUSG00000043331	
ENSMUSG00000065505	
ENSMUSG00000034509	ENSDARG00000104943
ENSMUSG00000000296	ENSDARG00000042548
ENSMUSG00000041124	ENSDARG00000018040
ENSMUSG00000084616	
ENSMUSG00000029121	ENSDARG00000056742
ENSMUSG00000076822	
ENSMUSG00000088094	
ENSMUSG00000065837	
ENSMUSG00000103394	
ENSMUSG00000074485	
ENSMUSG00000064450	ENSDARG00000104104
ENSMUSG00000021208	ENSDARG00000039243
ENSMUSG00000021208	ENSDARG00000074217
ENSMUSG00000021208	ENSDARG00000074754
ENSMUSG00000021208	ENSDARG00000092895
ENSMUSG00000021208	ENSDARG00000075151
ENSMUSG00000021208	ENSDARG00000017489
ENSMUSG00000021208	ENSDARG00000078389
ENSMUSG00000084645	
ENSMUSG00000105723	
ENSMUSG00000089094	
ENSMUSG00000091019	
ENSMUSG00000048292	
ENSMUSG00000031872	ENSDARG00000087413
ENSMUSG00000095462	
ENSMUSG00000073374	
ENSMUSG00000098399	
ENSMUSG00000027428	ENSDARG00000040713
ENSMUSG00000075269	
ENSMUSG00000079007	
ENSMUSG00000065282	ENSDARG00000081850
ENSMUSG00000093129	
ENSMUSG00000030689	ENSDARG00000022939
ENSMUSG00000061489	
ENSMUSG00000065430	
ENSMUSG00000042901	ENSDARG00000014532
ENSMUSG00000074978	
ENSMUSG00000033589	
ENSMUSG00000070227	
ENSMUSG00000037071	ENSDARG00000030265
ENSMUSG00000037071	ENSDARG00000033662
ENSMUSG00000087026	
ENSMUSG00000085792	
ENSMUSG00000096988	
ENSMUSG00000088528	
ENSMUSG00000058542	
ENSMUSG00000073396	
ENSMUSG00000032589	ENSDARG00000079161
ENSMUSG00000064765	
ENSMUSG00000032727	ENSDARG00000021288
ENSMUSG00000032727	ENSDARG00000006253
ENSMUSG00000020537	ENSDARG00000006642
ENSMUSG00000065866	
ENSMUSG00000049427	
ENSMUSG00000045438	ENSDARG00000063882
ENSMUSG00000082900	
ENSMUSG00000037542	ENSDARG00000036776
ENSMUSG00000050796	ENSDARG00000038414
ENSMUSG00000088031	ENSDARG00000083675
ENSMUSG00000084428	
ENSMUSG00000048655	ENSDARG00000089570
ENSMUSG00000026347	ENSDARG00000088227
ENSMUSG00000026347	ENSDARG00000079858
ENSMUSG00000030451	ENSDARG00000073841
ENSMUSG00000088609	
ENSMUSG00000038331	ENSDARG00000061885
ENSMUSG00000022591	
ENSMUSG00000004100	ENSDARG00000022232
ENSMUSG00000092730	ENSDARG00000098533
ENSMUSG00000094003	
ENSMUSG00000093434	
ENSMUSG00000031642	ENSDARG00000070470
ENSMUSG00000064696	
ENSMUSG00000106150	
ENSMUSG00000013419	ENSDARG00000057751
ENSMUSG00000013419	ENSDARG00000079547
ENSMUSG00000033368	
ENSMUSG00000088224	
ENSMUSG00000029193	ENSDARG00000052089
ENSMUSG00000107053	
ENSMUSG00000074746	ENSDARG00000088699
ENSMUSG00000031880	ENSDARG00000052011
ENSMUSG00000096583	
ENSMUSG00000037149	ENSDARG00000032117
ENSMUSG00000107605	
ENSMUSG00000059743	ENSDARG00000040890
ENSMUSG00000081770	
ENSMUSG00000091730	
ENSMUSG00000096731	
ENSMUSG00000081176	
ENSMUSG00000088182	
ENSMUSG00000089529	
ENSMUSG00000088066	
ENSMUSG00000094864	
ENSMUSG00000088380	
ENSMUSG00000084158	
ENSMUSG00000023176	ENSDARG00000063518
ENSMUSG00000041879	ENSDARG00000016753
ENSMUSG00000040703	
ENSMUSG00000065427	
ENSMUSG00000087621	
ENSMUSG00000076547	
ENSMUSG00000099429	
ENSMUSG00000082197	
ENSMUSG00000088227	
ENSMUSG00000096710	
ENSMUSG00000088054	
ENSMUSG00000089312	
ENSMUSG00000028753	ENSDARG00000059705
ENSMUSG00000030867	ENSDARG00000058471
ENSMUSG00000083885	
ENSMUSG00000057335	ENSDARG00000006128
ENSMUSG00000057335	ENSDARG00000058892
ENSMUSG00000068394	ENSDARG00000075725
ENSMUSG00000028798	ENSDARG00000017445
ENSMUSG00000067627	
ENSMUSG00000022003	
ENSMUSG00000063018	
ENSMUSG00000099229	
ENSMUSG00000080356	
ENSMUSG00000022221	
ENSMUSG00000017832	
ENSMUSG00000006611	
ENSMUSG00000105001	
ENSMUSG00000074354	
ENSMUSG00000031074	ENSDARG00000101540
ENSMUSG00000101316	
ENSMUSG00000088777	
ENSMUSG00000076228	
ENSMUSG00000019852	ENSDARG00000077656
ENSMUSG00000107543	
ENSMUSG00000086250	
ENSMUSG00000064494	
ENSMUSG00000089153	
ENSMUSG00000098510	
ENSMUSG00000021219	ENSDARG00000015627
ENSMUSG00000077792	
ENSMUSG00000102158	
ENSMUSG00000101494	
ENSMUSG00000088324	
ENSMUSG00000053158	ENSDARG00000011449
ENSMUSG00000033949	ENSDARG00000062794
ENSMUSG00000095926	
ENSMUSG00000048644	ENSDARG00000098284
ENSMUSG00000051034	ENSDARG00000090400
ENSMUSG00000051034	ENSDARG00000100214
ENSMUSG00000051034	ENSDARG00000086182
ENSMUSG00000051034	ENSDARG00000091025
ENSMUSG00000051034	ENSDARG00000100327
ENSMUSG00000051034	ENSDARG00000099837
ENSMUSG00000051034	ENSDARG00000105217
ENSMUSG00000051034	ENSDARG00000086494
ENSMUSG00000076282	
ENSMUSG00000089321	
ENSMUSG00000065412	
ENSMUSG00000034057	ENSDARG00000101645
ENSMUSG00000065303	
ENSMUSG00000024420	
ENSMUSG00000076377	
ENSMUSG00000050350	ENSDARG00000062009
ENSMUSG00000084083	
ENSMUSG00000084749	
ENSMUSG00000077298	ENSDARG00000101659
ENSMUSG00000031146	ENSDARG00000036630
ENSMUSG00000083937	
ENSMUSG00000020422	ENSDARG00000095654
ENSMUSG00000020422	ENSDARG00000031911
ENSMUSG00000100388	
ENSMUSG00000055976	ENSDARG00000089553
ENSMUSG00000055976	ENSDARG00000103703
ENSMUSG00000055976	ENSDARG00000028096
ENSMUSG00000098983	
ENSMUSG00000082688	
ENSMUSG00000098670	
ENSMUSG00000088359	
ENSMUSG00000043800	
ENSMUSG00000088002	
ENSMUSG00000051278	
ENSMUSG00000087995	
ENSMUSG00000086142	
ENSMUSG00000088420	
ENSMUSG00000020312	ENSDARG00000062080
ENSMUSG00000022744	ENSDARG00000104439
ENSMUSG00000022744	ENSDARG00000052386
ENSMUSG00000040441	ENSDARG00000078800
ENSMUSG00000105625	
ENSMUSG00000038000	
ENSMUSG00000085077	
ENSMUSG00000095367	
ENSMUSG00000106891	
ENSMUSG00000089242	
ENSMUSG00000017737	ENSDARG00000042816
ENSMUSG00000095744	
ENSMUSG00000105127	
ENSMUSG00000042502	ENSDARG00000027357
ENSMUSG00000081126	
ENSMUSG00000076214	
ENSMUSG00000093830	
ENSMUSG00000095406	ENSDARG00000077291
ENSMUSG00000108576	
ENSMUSG00000103096	
ENSMUSG00000084560	
ENSMUSG00000017802	ENSDARG00000059804
ENSMUSG00000099690	
ENSMUSG00000104559	
ENSMUSG00000029202	ENSDARG00000055022
ENSMUSG00000102856	
ENSMUSG00000088379	
ENSMUSG00000065245	
ENSMUSG00000028035	ENSDARG00000038978
ENSMUSG00000024309	ENSDARG00000037108
ENSMUSG00000021939	ENSDARG00000055120
ENSMUSG00000021939	ENSDARG00000101051
ENSMUSG00000089314	ENSDARG00000104675
ENSMUSG00000089314	ENSDARG00000098866
ENSMUSG00000089314	ENSDARG00000102484
ENSMUSG00000089314	ENSDARG00000099567
ENSMUSG00000089314	ENSDARG00000104461
ENSMUSG00000089314	ENSDARG00000102220
ENSMUSG00000089314	ENSDARG00000103753
ENSMUSG00000089314	ENSDARG00000101870
ENSMUSG00000089314	ENSDARG00000086193
ENSMUSG00000089314	ENSDARG00000084727
ENSMUSG00000089314	ENSDARG00000083928
ENSMUSG00000089314	ENSDARG00000104816
ENSMUSG00000089314	ENSDARG00000098633
ENSMUSG00000089314	ENSDARG00000087989
ENSMUSG00000089314	ENSDARG00000087334
ENSMUSG00000089314	ENSDARG00000104565
ENSMUSG00000089314	ENSDARG00000101408
