O1ENSID	O2ENSID
ENSG00000263529	ENSDARG00000103392
ENSG00000263529	ENSDARG00000098539
ENSG00000263529	ENSDARG00000100920
ENSG00000263529	ENSDARG00000102181
ENSG00000263529	ENSDARG00000104123
ENSG00000263529	ENSDARG00000098806
ENSG00000263529	ENSDARG00000101500
ENSG00000278725	
ENSG00000207712	
ENSG00000273626	
ENSG00000200706	
ENSG00000207775	
ENSG00000207135	
ENSG00000201086	
ENSG00000206681	
ENSG00000281531	
ENSG00000216123	
ENSG00000276515	
ENSG00000212032	
ENSG00000206651	
ENSG00000264861	
ENSG00000265193	
ENSG00000265623	
ENSG00000264574	
ENSG00000243089	
ENSG00000281171	
ENSG00000264525	
ENSG00000251799	
ENSG00000238084	
ENSG00000221516	
ENSG00000207338	
ENSG00000274590	
ENSG00000276472	
ENSG00000212031	
ENSG00000222409	
ENSG00000243005	
ENSG00000212304	ENSDARG00000081802
ENSG00000212304	ENSDARG00000081946
ENSG00000212304	ENSDARG00000083266
ENSG00000212304	ENSDARG00000080372
ENSG00000201368	
ENSG00000274871	
ENSG00000279152	
ENSG00000265882	
ENSG00000170234	ENSDARG00000075526
ENSG00000281105	
ENSG00000187475	ENSDARG00000032637
ENSG00000187475	ENSDARG00000075508
ENSG00000187475	ENSDARG00000035519
ENSG00000187475	ENSDARG00000096992
ENSG00000187475	ENSDARG00000077456
ENSG00000187475	ENSDARG00000088889
ENSG00000187475	ENSDARG00000058479
ENSG00000187475	ENSDARG00000092395
ENSG00000187475	ENSDARG00000075538
ENSG00000187475	ENSDARG00000074012
ENSG00000187475	ENSDARG00000051718
ENSG00000187475	ENSDARG00000051735
ENSG00000187475	ENSDARG00000076766
ENSG00000187475	ENSDARG00000077504
ENSG00000187475	ENSDARG00000091905
ENSG00000201962	
ENSG00000281871	
ENSG00000221717	
ENSG00000280771	
ENSG00000168564	ENSDARG00000035853
ENSG00000241963	
ENSG00000274483	
ENSG00000277296	
ENSG00000273898	
ENSG00000263693	
ENSG00000126500	ENSDARG00000102508
ENSG00000126500	ENSDARG00000075597
ENSG00000277528	
ENSG00000103264	ENSDARG00000062195
ENSG00000280252	
ENSG00000239182	ENSDARG00000080450
ENSG00000243871	
ENSG00000244091	
ENSG00000206995	
ENSG00000278756	
ENSG00000255726	
ENSG00000211995	
ENSG00000199536	
ENSG00000273630	
ENSG00000253049	
ENSG00000212136	
ENSG00000206606	
ENSG00000277912	
ENSG00000274186	
ENSG00000239710	
ENSG00000233511	
ENSG00000239856	
ENSG00000277051	
ENSG00000240869	
ENSG00000222276	
ENSG00000252053	
ENSG00000264144	
ENSG00000278551	
ENSG00000222999	
ENSG00000201076	
ENSG00000221173	
ENSG00000251750	
ENSG00000242315	
ENSG00000275359	
ENSG00000281408	
ENSG00000199562	
ENSG00000223224	
ENSG00000207629	
ENSG00000239356	
ENSG00000223273	
ENSG00000207267	
ENSG00000201876	
ENSG00000211590	
ENSG00000200040	
ENSG00000275884	
ENSG00000275708	
ENSG00000208015	
ENSG00000280108	
ENSG00000207264	
ENSG00000252621	
ENSG00000212071	
ENSG00000255899	
ENSG00000277231	
ENSG00000279336	
ENSG00000252891	
ENSG00000277683	
ENSG00000127423	
ENSG00000207476	
ENSG00000272458	
ENSG00000252498	
ENSG00000199961	
ENSG00000239471	
ENSG00000209480	ENSDARG00000083950
ENSG00000212085	
ENSG00000252341	
ENSG00000266821	
ENSG00000263940	
ENSG00000252636	
ENSG00000251937	
ENSG00000264470	
ENSG00000252223	
ENSG00000275414	
ENSG00000238623	
ENSG00000264658	
ENSG00000207871	
ENSG00000216125	
ENSG00000265141	
ENSG00000216097	
ENSG00000276074	ENSDARG00000105031
ENSG00000240853	
ENSG00000238943	
ENSG00000199442	
ENSG00000279767	
ENSG00000280363	
ENSG00000220981	
ENSG00000199701	
ENSG00000201560	
ENSG00000278814	
ENSG00000241693	
ENSG00000252483	
ENSG00000215193	ENSDARG00000073858
ENSG00000207956	
ENSG00000275664	
ENSG00000264921	
ENSG00000201884	
ENSG00000212534	ENSDARG00000080938
ENSG00000278135	ENSDARG00000081214
ENSG00000199469	
ENSG00000181395	
ENSG00000276813	
ENSG00000279448	
ENSG00000199088	
ENSG00000276280	
ENSG00000252612	
ENSG00000266838	
ENSG00000276733	
ENSG00000265268	
ENSG00000241625	
ENSG00000141458	ENSDARG00000017180
ENSG00000112335	ENSDARG00000008678
ENSG00000207333	
ENSG00000222308	
ENSG00000212536	
ENSG00000242673	
ENSG00000276783	
ENSG00000212319	
ENSG00000275823	
ENSG00000276493	
ENSG00000057935	ENSDARG00000054903
ENSG00000242769	
ENSG00000199179	ENSDARG00000082738
ENSG00000244139	
ENSG00000201885	
ENSG00000132604	ENSDARG00000039302
ENSG00000238371	
ENSG00000224578	
ENSG00000200801	
ENSG00000201428	
ENSG00000200361	
ENSG00000274732	
ENSG00000199172	
ENSG00000212331	
ENSG00000266006	
ENSG00000280918	
ENSG00000281669	
ENSG00000222371	
ENSG00000265522	
ENSG00000207996	ENSDARG00000083420
ENSG00000277664	
ENSG00000207336	
ENSG00000212237	
ENSG00000265391	
ENSG00000265208	
ENSG00000274255	
ENSG00000273810	
ENSG00000277958	
ENSG00000200651	
ENSG00000206699	
ENSG00000221670	
ENSG00000264637	
ENSG00000238498	
ENSG00000211137	ENSDARG00000081636
ENSG00000187695	ENSDARG00000052912
ENSG00000222872	
ENSG00000278832	
ENSG00000275856	
ENSG00000201517	
ENSG00000263623	
ENSG00000272075	
ENSG00000252348	
ENSG00000207000	
ENSG00000278236	
ENSG00000199289	
ENSG00000277045	
ENSG00000221317	
ENSG00000104763	ENSDARG00000034817
ENSG00000104763	ENSDARG00000037091
ENSG00000266156	
ENSG00000199912	
ENSG00000222652	
ENSG00000201679	
ENSG00000276018	ENSDARG00000082154
ENSG00000223113	ENSDARG00000104525
ENSG00000223113	ENSDARG00000103742
ENSG00000223113	ENSDARG00000104371
ENSG00000223113	ENSDARG00000104382
ENSG00000223113	ENSDARG00000099881
ENSG00000223113	ENSDARG00000099141
ENSG00000223113	ENSDARG00000099971
ENSG00000223113	ENSDARG00000100880
ENSG00000223113	ENSDARG00000085409
ENSG00000223113	ENSDARG00000103539
ENSG00000223113	ENSDARG00000102664
ENSG00000223113	ENSDARG00000080370
ENSG00000223113	ENSDARG00000099863
ENSG00000223113	ENSDARG00000104323
ENSG00000223113	ENSDARG00000098393
ENSG00000223113	ENSDARG00000103408
ENSG00000223113	ENSDARG00000100689
ENSG00000223113	ENSDARG00000103461
ENSG00000223113	ENSDARG00000103282
ENSG00000223113	ENSDARG00000099095
ENSG00000223113	ENSDARG00000101004
ENSG00000223113	ENSDARG00000099037
ENSG00000223113	ENSDARG00000082746
ENSG00000207735	
ENSG00000252368	
ENSG00000233862	
ENSG00000252049	
ENSG00000200367	
ENSG00000278172	
ENSG00000265806	
ENSG00000222112	
ENSG00000206859	
ENSG00000265621	
ENSG00000278638	
ENSG00000273721	
ENSG00000207422	
ENSG00000206857	
ENSG00000252822	
ENSG00000216191	
ENSG00000202491	
ENSG00000212623	
ENSG00000278838	
ENSG00000265245	
ENSG00000200814	
ENSG00000177697	ENSDARG00000068629
ENSG00000222500	
ENSG00000241631	
ENSG00000275849	
ENSG00000265080	
ENSG00000207523	
ENSG00000252761	
ENSG00000281461	
ENSG00000264703	
ENSG00000212206	ENSDARG00000082020
ENSG00000273912	
ENSG00000249020	
ENSG00000263759	
ENSG00000207738	
ENSG00000212325	
ENSG00000241064	
ENSG00000238653	
ENSG00000135932	ENSDARG00000043451
ENSG00000223225	
ENSG00000254091	
ENSG00000278222	
ENSG00000239228	
ENSG00000207245	
ENSG00000223244	
ENSG00000207997	
ENSG00000206656	
ENSG00000201394	
ENSG00000215954	
ENSG00000200370	
ENSG00000263448	
ENSG00000222244	
ENSG00000240327	
ENSG00000196274	
ENSG00000241461	
ENSG00000251788	
ENSG00000212114	
ENSG00000265812	
ENSG00000271454	
ENSG00000252933	
ENSG00000278927	
ENSG00000202019	
ENSG00000223335	
ENSG00000281893	
ENSG00000200764	
ENSG00000244006	
ENSG00000221449	
ENSG00000270722	
ENSG00000240964	
ENSG00000274982	
ENSG00000252497	
ENSG00000275967	
ENSG00000222883	
ENSG00000202431	
ENSG00000253475	
ENSG00000200484	ENSDARG00000080404
ENSG00000200484	ENSDARG00000102779
ENSG00000200484	ENSDARG00000085400
ENSG00000280427	
ENSG00000238575	ENSDARG00000084548
ENSG00000238575	ENSDARG00000084543
ENSG00000252000	
ENSG00000222451	
ENSG00000264512	
ENSG00000200619	
ENSG00000278233	ENSDARG00000104238
ENSG00000278233	ENSDARG00000101302
ENSG00000278233	ENSDARG00000098303
ENSG00000278233	ENSDARG00000102530
ENSG00000278233	ENSDARG00000091828
ENSG00000278233	ENSDARG00000102469
ENSG00000278233	ENSDARG00000091776
ENSG00000200472	
ENSG00000200408	
ENSG00000198997	ENSDARG00000083423
ENSG00000279483	
ENSG00000200957	
ENSG00000131482	ENSDARG00000013721
ENSG00000131482	ENSDARG00000031616
ENSG00000131482	ENSDARG00000014967
ENSG00000274486	
ENSG00000207414	
ENSG00000207307	
ENSG00000207821	
ENSG00000222457	
ENSG00000278482	
ENSG00000202069	
ENSG00000272174	
ENSG00000240106	
ENSG00000276528	
ENSG00000274366	
ENSG00000221468	
ENSG00000266617	
ENSG00000266569	
ENSG00000278616	
ENSG00000252555	
ENSG00000243695	
ENSG00000202382	
ENSG00000206918	
ENSG00000207493	
ENSG00000200428	
ENSG00000221541	
ENSG00000263558	
ENSG00000264175	
ENSG00000238719	
ENSG00000278751	
ENSG00000222311	
ENSG00000207094	
ENSG00000207698	
ENSG00000278005	
ENSG00000264552	
ENSG00000221612	
ENSG00000263721	
ENSG00000202261	
ENSG00000201683	
ENSG00000264702	
ENSG00000222624	
ENSG00000274098	
ENSG00000200295	
ENSG00000221395	
ENSG00000223088	
ENSG00000221736	
ENSG00000251776	
ENSG00000273534	
ENSG00000173531	ENSDARG00000103308
ENSG00000277325	
ENSG00000207581	ENSDARG00000081869
ENSG00000207874	
ENSG00000270246	
ENSG00000221073	
ENSG00000212153	
ENSG00000207007	ENSDARG00000101439
ENSG00000207007	ENSDARG00000104941
ENSG00000207007	ENSDARG00000089144
ENSG00000207007	ENSDARG00000104830
ENSG00000207007	ENSDARG00000102526
ENSG00000207007	ENSDARG00000105251
ENSG00000207007	ENSDARG00000087106
ENSG00000207007	ENSDARG00000091591
ENSG00000207007	ENSDARG00000104226
ENSG00000207007	ENSDARG00000102384
ENSG00000207007	ENSDARG00000100268
ENSG00000207007	ENSDARG00000100091
ENSG00000207007	ENSDARG00000101396
ENSG00000207007	ENSDARG00000090739
ENSG00000207007	ENSDARG00000103356
ENSG00000207007	ENSDARG00000102971
ENSG00000207007	ENSDARG00000090303
ENSG00000207007	ENSDARG00000087050
ENSG00000207007	ENSDARG00000086794
ENSG00000207007	ENSDARG00000100146
ENSG00000207007	ENSDARG00000102598
ENSG00000207007	ENSDARG00000087385
ENSG00000207007	ENSDARG00000104245
ENSG00000207007	ENSDARG00000101006
ENSG00000207007	ENSDARG00000087240
ENSG00000207007	ENSDARG00000091464
ENSG00000207007	ENSDARG00000104712
ENSG00000207007	ENSDARG00000103524
ENSG00000207007	ENSDARG00000103558
ENSG00000207007	ENSDARG00000099135
ENSG00000207007	ENSDARG00000088387
ENSG00000207007	ENSDARG00000091204
ENSG00000207007	ENSDARG00000098549
ENSG00000207007	ENSDARG00000083154
ENSG00000207007	ENSDARG00000101001
ENSG00000207007	ENSDARG00000088270
ENSG00000207007	ENSDARG00000090010
ENSG00000207007	ENSDARG00000102862
ENSG00000207007	ENSDARG00000103611
ENSG00000207007	ENSDARG00000086993
ENSG00000207007	ENSDARG00000087399
ENSG00000207007	ENSDARG00000102886
ENSG00000207007	ENSDARG00000099901
ENSG00000207007	ENSDARG00000104250
ENSG00000207007	ENSDARG00000086500
ENSG00000207007	ENSDARG00000089788
ENSG00000207007	ENSDARG00000086134
ENSG00000207007	ENSDARG00000102140
ENSG00000207007	ENSDARG00000101905
ENSG00000207007	ENSDARG00000082473
ENSG00000207007	ENSDARG00000086997
ENSG00000207007	ENSDARG00000090927
ENSG00000207007	ENSDARG00000091439
ENSG00000207007	ENSDARG00000088578
ENSG00000207007	ENSDARG00000098869
ENSG00000207007	ENSDARG00000103965
ENSG00000207007	ENSDARG00000102183
ENSG00000207007	ENSDARG00000086617
ENSG00000207007	ENSDARG00000090701
ENSG00000207007	ENSDARG00000084642
ENSG00000207007	ENSDARG00000087686
ENSG00000207007	ENSDARG00000086026
ENSG00000207007	ENSDARG00000089580
ENSG00000207007	ENSDARG00000087672
ENSG00000207007	ENSDARG00000091045
ENSG00000207007	ENSDARG00000103406
ENSG00000207007	ENSDARG00000086065
ENSG00000207007	ENSDARG00000100016
ENSG00000207007	ENSDARG00000090541
ENSG00000207007	ENSDARG00000086285
ENSG00000207007	ENSDARG00000090012
ENSG00000207007	ENSDARG00000098292
ENSG00000207007	ENSDARG00000104051
ENSG00000207007	ENSDARG00000090950
ENSG00000207007	ENSDARG00000088826
ENSG00000207007	ENSDARG00000088442
ENSG00000207007	ENSDARG00000104180
ENSG00000207007	ENSDARG00000103633
ENSG00000207007	ENSDARG00000101386
ENSG00000207007	ENSDARG00000099087
ENSG00000207007	ENSDARG00000102925
ENSG00000207007	ENSDARG00000088770
ENSG00000207007	ENSDARG00000100351
ENSG00000207007	ENSDARG00000088992
ENSG00000207007	ENSDARG00000105135
ENSG00000207007	ENSDARG00000090862
ENSG00000207007	ENSDARG00000099071
ENSG00000207007	ENSDARG00000103913
ENSG00000207007	ENSDARG00000099632
ENSG00000207007	ENSDARG00000100168
ENSG00000207007	ENSDARG00000100130
ENSG00000207007	ENSDARG00000087056
ENSG00000207007	ENSDARG00000102196
ENSG00000207007	ENSDARG00000098255
ENSG00000207007	ENSDARG00000099878
ENSG00000207007	ENSDARG00000101100
ENSG00000207007	ENSDARG00000104469
ENSG00000207007	ENSDARG00000089234
ENSG00000207007	ENSDARG00000086020
ENSG00000207007	ENSDARG00000098421
ENSG00000207007	ENSDARG00000103805
ENSG00000207007	ENSDARG00000104405
ENSG00000207007	ENSDARG00000104617
ENSG00000207007	ENSDARG00000082380
ENSG00000207007	ENSDARG00000089757
ENSG00000207007	ENSDARG00000103869
ENSG00000207007	ENSDARG00000091255
ENSG00000207007	ENSDARG00000090241
ENSG00000207007	ENSDARG00000088370
ENSG00000207007	ENSDARG00000103353
ENSG00000207007	ENSDARG00000090060
ENSG00000207007	ENSDARG00000104645
ENSG00000207007	ENSDARG00000098207
ENSG00000207007	ENSDARG00000091795
ENSG00000207007	ENSDARG00000104827
ENSG00000207007	ENSDARG00000098731
ENSG00000207007	ENSDARG00000086644
ENSG00000207007	ENSDARG00000086597
ENSG00000207007	ENSDARG00000102509
ENSG00000207007	ENSDARG00000101550
ENSG00000207007	ENSDARG00000091447
ENSG00000207007	ENSDARG00000103171
ENSG00000207007	ENSDARG00000091694
ENSG00000207007	ENSDARG00000091112
ENSG00000207007	ENSDARG00000086803
ENSG00000207007	ENSDARG00000099977
ENSG00000207007	ENSDARG00000089857
ENSG00000207007	ENSDARG00000091165
ENSG00000207007	ENSDARG00000091018
ENSG00000207007	ENSDARG00000099713
ENSG00000207007	ENSDARG00000087931
ENSG00000207007	ENSDARG00000089114
ENSG00000207007	ENSDARG00000091338
ENSG00000207007	ENSDARG00000089178
ENSG00000207007	ENSDARG00000098763
ENSG00000207007	ENSDARG00000090626
ENSG00000207007	ENSDARG00000099762
ENSG00000207007	ENSDARG00000088211
ENSG00000207007	ENSDARG00000084669
ENSG00000207007	ENSDARG00000090244
ENSG00000207007	ENSDARG00000080258
ENSG00000207007	ENSDARG00000103055
ENSG00000207007	ENSDARG00000090050
ENSG00000207007	ENSDARG00000098262
ENSG00000207007	ENSDARG00000101086
ENSG00000207007	ENSDARG00000088135
ENSG00000207007	ENSDARG00000103005
ENSG00000207007	ENSDARG00000089274
ENSG00000207007	ENSDARG00000104757
ENSG00000207007	ENSDARG00000087340
ENSG00000207007	ENSDARG00000103570
ENSG00000207007	ENSDARG00000103930
ENSG00000207007	ENSDARG00000090509
ENSG00000207007	ENSDARG00000091812
ENSG00000207007	ENSDARG00000101177
ENSG00000207007	ENSDARG00000100228
ENSG00000207007	ENSDARG00000099212
ENSG00000207007	ENSDARG00000103128
ENSG00000207007	ENSDARG00000089166
ENSG00000207007	ENSDARG00000102137
ENSG00000207007	ENSDARG00000086232
ENSG00000207007	ENSDARG00000105168
ENSG00000207007	ENSDARG00000098346
ENSG00000207007	ENSDARG00000102821
ENSG00000207007	ENSDARG00000098978
ENSG00000207007	ENSDARG00000103895
ENSG00000207007	ENSDARG00000101884
ENSG00000207007	ENSDARG00000087567
ENSG00000207007	ENSDARG00000103209
ENSG00000207007	ENSDARG00000102723
ENSG00000207007	ENSDARG00000089662
ENSG00000207007	ENSDARG00000099853
ENSG00000207007	ENSDARG00000104779
ENSG00000207007	ENSDARG00000090251
ENSG00000207007	ENSDARG00000087725
ENSG00000207007	ENSDARG00000100735
ENSG00000207007	ENSDARG00000087028
ENSG00000207007	ENSDARG00000091787
ENSG00000207007	ENSDARG00000100837
ENSG00000207007	ENSDARG00000101182
ENSG00000207007	ENSDARG00000088471
ENSG00000207007	ENSDARG00000086386
ENSG00000207007	ENSDARG00000090111
ENSG00000207007	ENSDARG00000089482
ENSG00000207007	ENSDARG00000102186
ENSG00000207007	ENSDARG00000100448
ENSG00000207007	ENSDARG00000087097
ENSG00000207007	ENSDARG00000087371
ENSG00000207007	ENSDARG00000101262
ENSG00000207007	ENSDARG00000099592
ENSG00000207007	ENSDARG00000102354
ENSG00000207007	ENSDARG00000087629
ENSG00000207007	ENSDARG00000103801
ENSG00000207007	ENSDARG00000103029
ENSG00000207007	ENSDARG00000091341
ENSG00000207007	ENSDARG00000099820
ENSG00000207007	ENSDARG00000099165
ENSG00000207007	ENSDARG00000087480
ENSG00000207007	ENSDARG00000101015
ENSG00000207007	ENSDARG00000101442
ENSG00000207007	ENSDARG00000087812
ENSG00000207007	ENSDARG00000087458
ENSG00000207007	ENSDARG00000102527
ENSG00000207007	ENSDARG00000101545
ENSG00000207007	ENSDARG00000089430
ENSG00000207007	ENSDARG00000101152
ENSG00000207007	ENSDARG00000102314
ENSG00000207007	ENSDARG00000103664
ENSG00000207007	ENSDARG00000099826
ENSG00000207007	ENSDARG00000103242
ENSG00000207007	ENSDARG00000098829
ENSG00000207007	ENSDARG00000091263
ENSG00000207007	ENSDARG00000103938
ENSG00000207007	ENSDARG00000098217
ENSG00000207007	ENSDARG00000098713
ENSG00000207007	ENSDARG00000090692
ENSG00000207007	ENSDARG00000101875
ENSG00000207007	ENSDARG00000100042
ENSG00000207007	ENSDARG00000088006
ENSG00000207007	ENSDARG00000102063
ENSG00000207007	ENSDARG00000088580
ENSG00000207007	ENSDARG00000102666
ENSG00000207007	ENSDARG00000102149
ENSG00000207007	ENSDARG00000101326
ENSG00000207007	ENSDARG00000087552
ENSG00000207007	ENSDARG00000103559
ENSG00000207007	ENSDARG00000099029
ENSG00000207007	ENSDARG00000104785
ENSG00000207007	ENSDARG00000104236
ENSG00000207007	ENSDARG00000098404
ENSG00000207007	ENSDARG00000104102
ENSG00000207007	ENSDARG00000088175
ENSG00000207007	ENSDARG00000091097
ENSG00000207007	ENSDARG00000102768
ENSG00000207007	ENSDARG00000101359
ENSG00000207007	ENSDARG00000098219
ENSG00000207007	ENSDARG00000087723
ENSG00000207007	ENSDARG00000101276
ENSG00000207007	ENSDARG00000101931
ENSG00000207007	ENSDARG00000099941
ENSG00000207007	ENSDARG00000098905
ENSG00000207007	ENSDARG00000100425
ENSG00000207007	ENSDARG00000103214
ENSG00000207007	ENSDARG00000089659
ENSG00000207007	ENSDARG00000104426
ENSG00000207007	ENSDARG00000087553
ENSG00000207007	ENSDARG00000099286
ENSG00000207007	ENSDARG00000103327
ENSG00000207007	ENSDARG00000104534
ENSG00000207007	ENSDARG00000084302
ENSG00000207007	ENSDARG00000099703
ENSG00000207007	ENSDARG00000104081
ENSG00000207007	ENSDARG00000103062
ENSG00000207007	ENSDARG00000104607
ENSG00000207007	ENSDARG00000087526
ENSG00000207007	ENSDARG00000099696
ENSG00000207007	ENSDARG00000091526
ENSG00000207007	ENSDARG00000088784
ENSG00000207007	ENSDARG00000099467
ENSG00000207007	ENSDARG00000102222
ENSG00000207007	ENSDARG00000101810
ENSG00000207007	ENSDARG00000089783
ENSG00000207007	ENSDARG00000101639
ENSG00000207007	ENSDARG00000102194
ENSG00000207007	ENSDARG00000102840
ENSG00000207007	ENSDARG00000086962
ENSG00000207007	ENSDARG00000089496
ENSG00000207007	ENSDARG00000104033
ENSG00000207007	ENSDARG00000099489
ENSG00000207007	ENSDARG00000100530
ENSG00000207007	ENSDARG00000101113
ENSG00000207007	ENSDARG00000089424
ENSG00000207007	ENSDARG00000102814
ENSG00000207007	ENSDARG00000100895
ENSG00000207007	ENSDARG00000091645
ENSG00000207007	ENSDARG00000089639
ENSG00000207007	ENSDARG00000102760
ENSG00000207007	ENSDARG00000091517
ENSG00000207007	ENSDARG00000087792
ENSG00000207007	ENSDARG00000100934
ENSG00000207007	ENSDARG00000098413
ENSG00000207007	ENSDARG00000088688
ENSG00000207007	ENSDARG00000105032
ENSG00000207007	ENSDARG00000101734
ENSG00000207007	ENSDARG00000105199
ENSG00000207007	ENSDARG00000085530
ENSG00000207007	ENSDARG00000098659
ENSG00000207007	ENSDARG00000101945
ENSG00000207007	ENSDARG00000102494
ENSG00000207007	ENSDARG00000084931
ENSG00000207007	ENSDARG00000104354
ENSG00000207007	ENSDARG00000101971
ENSG00000207007	ENSDARG00000099150
ENSG00000207007	ENSDARG00000098061
ENSG00000207007	ENSDARG00000105026
ENSG00000207007	ENSDARG00000099975
ENSG00000207007	ENSDARG00000091565
ENSG00000207007	ENSDARG00000082036
ENSG00000207007	ENSDARG00000104253
ENSG00000207007	ENSDARG00000102014
ENSG00000207007	ENSDARG00000102217
ENSG00000207007	ENSDARG00000101833
ENSG00000207007	ENSDARG00000089180
ENSG00000207007	ENSDARG00000105203
ENSG00000207007	ENSDARG00000104237
ENSG00000207007	ENSDARG00000086119
ENSG00000207007	ENSDARG00000099998
ENSG00000207007	ENSDARG00000103033
ENSG00000207007	ENSDARG00000102287
ENSG00000207007	ENSDARG00000086208
ENSG00000123009	
ENSG00000212205	
ENSG00000222268	
ENSG00000279986	
ENSG00000206915	
ENSG00000276401	
ENSG00000207558	
ENSG00000222982	
ENSG00000212134	
ENSG00000200095	
ENSG00000238590	
ENSG00000252824	
ENSG00000221747	
ENSG00000274298	
ENSG00000266859	
ENSG00000200572	
ENSG00000238509	
ENSG00000222810	
ENSG00000252439	
ENSG00000199715	
ENSG00000252750	
ENSG00000238519	
ENSG00000201339	
ENSG00000252061	
ENSG00000199695	
ENSG00000275109	
ENSG00000241535	
ENSG00000206631	
ENSG00000239001	
ENSG00000221767	
ENSG00000221260	
ENSG00000199702	
ENSG00000275085	
ENSG00000275829	
ENSG00000207415	
ENSG00000264974	
ENSG00000207600	
ENSG00000211513	
ENSG00000248132	
ENSG00000276225	
ENSG00000253098	
ENSG00000251698	
ENSG00000201733	
ENSG00000221297	
ENSG00000186407	
ENSG00000259762	
ENSG00000201464	
ENSG00000274991	
ENSG00000239036	
ENSG00000138615	ENSDARG00000053362
ENSG00000207389	
ENSG00000273627	
ENSG00000274520	
ENSG00000201021	
ENSG00000238444	
ENSG00000208883	
ENSG00000221610	
ENSG00000277328	ENSDARG00000099103
ENSG00000277328	ENSDARG00000081883
ENSG00000278778	
ENSG00000240411	
ENSG00000200629	
ENSG00000207762	
ENSG00000276140	
ENSG00000280731	
ENSG00000277057	
ENSG00000263565	
ENSG00000239023	
ENSG00000222259	
ENSG00000199291	
ENSG00000243103	
ENSG00000281147	
ENSG00000223726	
ENSG00000207304	
ENSG00000281435	
ENSG00000212191	ENSDARG00000080775
ENSG00000272367	
